cidade;ano;pib;mat1517;veiculos;motos;populacao;pop1519;pop2024;pop2529;pop60p;ibge;jovem;pjovem;pmotos;pmat;rodovia
Adamantina;2010;639090,51;94,96;19331;4556;33794;2673;2760;2492;17,56;3500105;7925;23,45090845;23,5683617;0,280996627;23
Adamantina;2011;683689,22;91,96;20613;4987;33811;2573;2734;2538;17,93;3500105;7845;23,20250806;24,19347014;0,271982491;23
Adamantina;2012;743683,94;89,34;21879;5389;33828;2477;2711;2583;18,29;3500105;7771;22,97209412;24,63092463;0,264100745;23
Adamantina;2013;815579,34;93,64;22969;5608;33845;2382;2687;2628;18,67;3500105;7697;22,74191166;24,41551657;0,276673068;23
Adamantina;2014;883055,34;96,98;23966;5845;33862;2289;2662;2670;19,04;3500105;7621;22,50605398;24,38871735;0,286397732;23
Adamantina;2015;;100,79;24839;6104;33879;2200;2636;2716;19,41;3500105;7552;22,29109478;24,57425822;0,297499926;23
Adamantina;2016;;;;;33882;2134;2539;2695;19,89;3500105;7368;21,74605985;;;23
Adolfo;2010;61059,15;73,42;1390;273;3558;268;288;260;15,88;3500204;816;22,93423272;19,64028777;2,063518831;4
Adolfo;2011;68413,95;78,06;1498;285;3547;263;289;263;16,32;3500204;815;22,9771638;19,02536716;2,200733014;4
Adolfo;2012;53200,27;76,47;1672;314;3535;259;283;266;16,8;3500204;808;22,85714286;18,77990431;2,163224894;4
Adolfo;2013;73529,29;79,47;1826;331;3523;256;274;269;17,29;3500204;799;22,67953449;18,12705367;2,255747942;4
Adolfo;2014;79414,14;90;1961;336;3512;251;262;279;17,85;3500204;792;22,55125285;17,13411525;2,562642369;4
Adolfo;2015;;86,39;2074;351;3501;247;256;274;18,45;3500204;777;22,19365895;16,92381871;2,467580691;4
Adolfo;2016;;;;;3490;241;252;272;19,08;3500204;765;21,91977077;;;4
Aguaí;2010;549174,96;56,71;13527;3782;32113;2837;2900;2978;11,76;3500303;8715;27,13854202;27,95889702;0,176595148;63
Aguaí;2011;573701,85;55,89;14581;4174;32464;2817;2916;2996;11,97;3500303;8729;26,88824544;28,62629449;0,172159931;63
Aguaí;2012;568189,97;56,29;15706;4463;32820;2796;2931;3006;12,22;3500303;8733;26,60877514;28,41589202;0,171511274;63
Aguaí;2013;660869,78;56,68;16944;4735;33179;2772;2945;3024;12,45;3500303;8741;26,34497724;27,94499528;0,170830947;63
Aguaí;2014;747278,2;58,03;17911;4990;33542;2749;2957;3037;12,69;3500303;8743;26,06582792;27,85997432;0,173006976;63
Aguaí;2015;;56,52;18703;5205;33909;2725;2969;3047;12,96;3500303;8741;25,7778171;27,82975993;0,166681412;63
Aguaí;2016;;;;;34242;2653;2944;3059;13,29;3500303;8656;25,27889726;;;63
Águas da Prata;2010;96964,45;55,07;3148;609;7580;582;592;547;18,52;3500402;1721;22,70448549;19,34561626;0,72651715;27
Águas da Prata;2011;89260,07;47,01;3406;700;7604;570;599;559;18,79;3500402;1728;22,72488164;20,55196712;0,618227249;27
Águas da Prata;2012;101169,93;46,46;3661;764;7628;556;608;573;19,07;3500402;1737;22,77136864;20,86861513;0,609071841;27
Águas da Prata;2013;111412,62;40,06;3863;808;7652;544;609;587;19,37;3500402;1740;22,73915316;20,91638623;0,523523262;27
Águas da Prata;2014;121399,24;40,45;4053;839;7676;532;608;600;19,66;3500402;1740;22,66805628;20,70071552;0,52696717;27
Águas da Prata;2015;;38,21;4212;870;7700;520;603;615;19,95;3500402;1738;22,57142857;20,65527066;0,496233766;27
Águas da Prata;2016;;;;;7720;507;589;621;20,38;3500402;1717;22,24093264;;;27
Águas de Lindóia;2010;233684,08;60,94;8612;2495;17257;1316;1354;1475;15,16;3500501;4145;24,01923857;28,97120297;0,353132062;7
Águas de Lindóia;2011;267588,6;60,61;9292;2673;17374;1322;1350;1449;15,37;3500501;4121;23,71935075;28,76668102;0,34885461;7
Águas de Lindóia;2012;279456,21;61,77;9971;2864;17493;1327;1345;1433;15,59;3500501;4105;23,46652947;28,72329756;0,353112674;7
Águas de Lindóia;2013;351798,92;61,29;10579;3042;17610;1333;1340;1411;15,81;3500501;4084;23,19136854;28,75508082;0,348040886;7
Águas de Lindóia;2014;365468,8;57,07;11204;3234;17731;1337;1335;1389;16,02;3500501;4061;22,90338954;28,86469118;0,321865659;7
Águas de Lindóia;2015;;57,76;11794;3369;17851;1341;1328;1367;16,23;3500501;4036;22,60937763;28,56537222;0,323567307;7
Águas de Lindóia;2016;;;;;17954;1290;1334;1364;16,55;3500501;3988;22,21232037;;;7
Águas de Santa Bárbara;2010;132254,83;56,52;2342;367;5598;446;402;429;14,92;3500550;1277;22,81171847;15,67036721;1,009646302;48
Águas de Santa Bárbara;2011;139132,35;67,84;2545;401;5632;459;410;423;15,22;3500550;1292;22,94034091;15,75638507;1,204545455;48
Águas de Santa Bárbara;2012;95592,62;71,08;2837;441;5665;472;420;420;15,53;3500550;1312;23,15975287;15,54458935;1,254721977;48
Águas de Santa Bárbara;2013;114127,1;65,98;3128;455;5700;483;429;414;15,88;3500550;1326;23,26315789;14,54603581;1,15754386;48
Águas de Santa Bárbara;2014;126621,33;61,87;3321;482;5734;498;437;407;16,24;3500550;1342;23,40425532;14,51370069;1,079002442;48
Águas de Santa Bárbara;2015;;66,34;3507;510;5769;509;445;401;16,64;3500550;1355;23,48760617;14,54234388;1,149939331;48
Águas de Santa Bárbara;2016;;;;;5801;488;457;409;17,01;3500550;1354;23,34080331;;;48
Águas de São Pedro;2010;69351,57;140,32;1752;253;2699;201;150;173;24,94;3500600;524;19,414598;14,44063927;5,198962579;5
Águas de São Pedro;2011;71429,27;136,59;1887;266;2743;201;164;174;25,05;3500600;539;19,65001823;14,09644939;4,979584397;5
Águas de São Pedro;2012;81883,23;138,52;2053;273;2788;202;179;176;25,04;3500600;557;19,9784792;13,29761325;4,968436155;5
Águas de São Pedro;2013;96809,19;131,67;2192;281;2834;202;195;177;25,02;3500600;574;20,25405787;12,81934307;4,646083275;5
Águas de São Pedro;2014;113803,72;121,85;2317;285;2880;203;214;179;24,65;3500600;596;20,69444444;12,30038843;4,230902778;5
Águas de São Pedro;2015;;105,26;2403;306;2928;203;233;180;24,49;3500600;616;21,03825137;12,7340824;3,594945355;5
Águas de São Pedro;2016;;;;;2966;195;233;194;24,65;3500600;622;20,97100472;;;5
Agudos;2010;1736270,58;71,67;13011;3047;34506;3089;3074;2989;11,36;3500709;9152;26,52292355;23,41864576;0,207703008;48
Agudos;2011;1742627,42;72,88;14384;3405;34678;3064;3069;2996;11,7;3500709;9129;26,32504758;23,67213571;0,210162062;48
Agudos;2012;1928539,29;73,03;15625;3680;34851;3037;3061;3002;12,06;3500709;9100;26,11115893;23,552;0,209549224;48
Agudos;2013;1900411,59;75,49;16820;3979;35024;3010;3054;3008;12,42;3500709;9072;25,90223847;23,65636147;0,215537917;48
Agudos;2014;2096342,18;77,13;17921;4211;35199;2982;3047;3010;12,79;3500709;9039;25,67970681;23,49757268;0,219125543;48
Agudos;2015;;74,63;18770;4421;35374;2953;3038;3013;13,17;3500709;9004;25,45372307;23,55354289;0,210974162;48
Agudos;2016;;;;;35525;2834;3016;3009;13,57;3500709;8859;24,93736805;;;48
Alambari;2010;61602,6;76,28;1225;343;4872;415;428;445;11,72;3500758;1288;26,43678161;28;1,565681445;46
Alambari;2011;61384,83;71,65;1419;418;4962;431;435;452;11,93;3500758;1318;26,56187021;29,45736434;1,443974204;46
Alambari;2012;60504,84;76,01;1613;469;5054;449;444;464;12,15;3500758;1357;26,85001979;29,07625542;1,503957262;46
Alambari;2013;70362,96;81,05;1773;526;5148;472;452;468;12,39;3500758;1392;27,03962704;29,66723068;1,574397824;46
Alambari;2014;70466,72;72,2;1939;576;5244;492;459;474;12,62;3500758;1425;27,17391304;29,70603404;1,376811594;46
Alambari;2015;;65,35;2060;602;5341;504;467;481;12,9;3500758;1452;27,18592024;29,22330097;1,223553642;46
Alambari;2016;;;;;5426;497;482;488;13,18;3500758;1467;27,03649097;;;46
Alfredo Marcondes;2010;36694,11;75;1431;269;3889;293;307;250;20,31;3500808;850;21,85651839;18,79804333;1,928516328;11
Alfredo Marcondes;2011;38980,28;69,46;1602;313;3895;286;314;262;20,51;3500808;862;22,1309371;19,5380774;1,783311938;11
Alfredo Marcondes;2012;53292,71;67,68;1739;339;3900;279;312;274;20,69;3500808;865;22,17948718;19,49396205;1,735384615;11
Alfredo Marcondes;2013;65727,48;72,33;1876;352;3905;273;307;288;20,92;3500808;868;22,22791293;18,76332623;1,852240717;11
Alfredo Marcondes;2014;73693,99;76,77;2039;372;3910;266;306;301;21,2;3500808;873;22,32736573;18,24423737;1,96342711;11
Alfredo Marcondes;2015;;67,11;2169;393;3916;260;300;315;21,5;3500808;875;22,3442288;18,11894882;1,713738509;11
Alfredo Marcondes;2016;;;;;3919;255;293;322;21,77;3500808;870;22,1995407;;;11
Altair;2010;74901,59;60,89;977;98;3813;338;346;383;10,96;3500907;1067;27,98321532;10,03070624;1,596905324;17
Altair;2011;86738,78;63,82;1040;107;3836;334;343;379;11,21;3500907;1056;27,5286757;10,28846154;1,6637122;17
Altair;2012;92633,28;57,14;1149;114;3860;331;341;369;11,42;3500907;1041;26,96891192;9,921671018;1,480310881;17
Altair;2013;96738,4;57,73;1229;117;3883;328;339;358;11,64;3500907;1025;26,39711563;9,519934906;1,486737059;17
Altair;2014;97889,42;65,26;1339;130;3907;323;336;349;11,95;3500907;1008;25,79984643;9,708737864;1,670335296;17
Altair;2015;;70,9;1393;134;3931;320;334;341;12,21;3500907;995;25,31162554;9,619526202;1,803612312;17
Altair;2016;;;;;3951;311;330;338;12,48;3500907;979;24,77853708;;;17
Altinópolis;2010;255322,13;63,78;6515;540;15606;1300;1285;1331;14,61;3501004;3916;25,09291298;8,28856485;0,408688966;48
Altinópolis;2011;263715,75;65,47;7041;615;15597;1296;1279;1311;15,03;3501004;3886;24,91504777;8,734554751;0,41976021;48
Altinópolis;2012;280646,81;67,92;7499;670;15588;1287;1271;1289;15,49;3501004;3847;24,67924044;8,934524603;0,435719784;48
Altinópolis;2013;336157,14;68,11;7991;728;15580;1280;1263;1267;15,94;3501004;3810;24,45442875;9,11024903;0,43716303;48
Altinópolis;2014;397890,54;69,63;8391;751;15571;1272;1255;1245;16,38;3501004;3772;24,22451994;8,950065546;0,447177445;48
Altinópolis;2015;;67,02;8673;781;15562;1269;1245;1222;16,86;3501004;3736;24,00719702;9,004957915;0,430664439;48
Altinópolis;2016;;;;;15560;1213;1243;1220;17,29;3501004;3676;23,62467866;;;48
Alto Alegre;2010;59056,47;65,32;1702;350;4103;297;341;312;19,69;3501103;950;23,15378991;20,5640423;1,592005849;23
Alto Alegre;2011;67011,73;71,01;1807;353;4096;292;334;315;20,17;3501103;941;22,97363281;19,53514112;1,733642578;23
Alto Alegre;2012;80152,99;72,29;1954;371;4088;286;319;328;20,67;3501103;933;22,82289628;18,98669396;1,76834638;23
Alto Alegre;2013;73091,44;59,15;2087;382;4082;280;309;335;21,14;3501103;924;22,63596276;18,30378534;1,449044586;23
Alto Alegre;2014;91657,22;70,37;2228;400;4074;275;299;334;21,7;3501103;908;22,28767796;17,95332136;1,727295042;23
Alto Alegre;2015;;64,56;2312;427;4067;270;290;333;22,23;3501103;893;21,95721662;18,46885813;1,587410868;23
Alto Alegre;2016;;;;;4057;258;285;326;22,58;3501103;869;21,4197683;;;23
Alumínio;2010;1566535,04;80,11;5016;694;16825;1459;1489;1550;9;3501152;4498;26,73402675;13,83572568;0,476136701;9
Alumínio;2011;1720269,41;78,22;5396;737;16941;1471;1478;1528;9,3;3501152;4477;26,42701139;13,65826538;0,461720087;9
Alumínio;2012;1659873,17;72,79;5869;820;17059;1482;1464;1516;9,62;3501152;4462;26,15628114;13,97171579;0,426695586;9
Alumínio;2013;1532864,3;70,52;6307;872;17176;1492;1452;1489;9,95;3501152;4433;25,80926875;13,82590772;0,410572892;9
Alumínio;2014;1526671,52;74,14;6814;926;17296;1503;1439;1470;10,29;3501152;4412;25,50878816;13,58966833;0,428654024;9
Alumínio;2015;;66,63;7238;994;17415;1511;1425;1448;10,65;3501152;4384;25,17370083;13,73307544;0,382601206;9
Alumínio;2016;;;;;17525;1489;1439;1439;10,97;3501152;4367;24,91868759;;;9
Álvares Florence;2010;92977,57;72,89;1323;234;3900;274;251;247;20,82;3501202;772;19,79487179;17,68707483;1,868974359;20
Álvares Florence;2011;95905,54;71,78;1421;264;3870;270;253;245;21,32;3501202;768;19,84496124;18,57846587;1,854780362;20
Álvares Florence;2012;111829,75;73,13;1569;302;3841;268;256;244;21,97;3501202;768;19,99479302;19,24792862;1,903931268;20
Álvares Florence;2013;97664,64;63,46;1659;323;3811;264;257;242;22,62;3501202;763;20,02099187;19,46955998;1,665179743;20
Álvares Florence;2014;86480,74;69,74;1757;333;3783;260;258;239;23,24;3501202;757;20,01057362;18,95276039;1,843510441;20
Álvares Florence;2015;;67,79;1804;337;3754;256;260;237;23,92;3501202;753;20,05860416;18,68070953;1,805807139;20
Álvares Florence;2016;;;;;3727;239;257;239;24,52;3501202;735;19,72095519;;;20
Álvares Machado;2010;236565,85;69,14;9188;2499;23506;2068;2004;1751;13,67;3501301;5823;24,77239854;27,19851981;0,294137667;35
Álvares Machado;2011;272412,71;69,19;10028;2805;23525;2038;2005;1787;14,03;3501301;5830;24,78214665;27,9716793;0,294112646;35
Álvares Machado;2012;314146,27;72,16;10857;3073;23544;2008;2005;1822;14,42;3501301;5835;24,7833843;28,30431979;0,306489976;35
Álvares Machado;2013;359820,82;70,7;11669;3262;23564;1978;2007;1857;14,81;3501301;5842;24,79205568;27,95440912;0,30003395;35
Álvares Machado;2014;389859,19;67,42;12505;3471;23583;1945;1999;1892;15,19;3501301;5836;24,74663953;27,75689724;0,285883899;35
Álvares Machado;2015;;64,42;13209;3654;23602;1914;1998;1926;15,59;3501301;5838;24,73519193;27,66295707;0,272942971;35
Álvares Machado;2016;;;;;23639;1866;1971;1933;16,03;3501301;5770;24,40881594;;;35
Álvaro de Carvalho;2010;30121,48;92,96;782;143;4645;265;546;719;9,84;3501400;1530;32,9386437;18,28644501;2,001291712;15
Álvaro de Carvalho;2011;40785,79;73,47;893;166;4684;276;542;736;9,97;3501400;1554;33,17677199;18,58902576;1,56853117;15
Álvaro de Carvalho;2012;37634,49;70,32;965;159;4723;288;536;749;10,12;3501400;1573;33,30510269;16,47668394;1,488884184;15
Álvaro de Carvalho;2013;36455,86;78,4;1041;177;4763;300;533;762;10,27;3501400;1595;33,48729792;17,00288184;1,646021415;15
Álvaro de Carvalho;2014;39737,86;77,65;1109;177;4803;312;528;770;10,45;3501400;1610;33,52071622;15,96032462;1,616697897;15
Álvaro de Carvalho;2015;;65,36;1195;190;4843;326;524;779;10,61;3501400;1629;33,63617592;15,89958159;1,349576709;15
Álvaro de Carvalho;2016;;;;;4883;312;536;780;10,77;3501400;1628;33,34015974;;;15
Alvinlândia;2010;31245,57;70,32;862;129;2999;253;247;230;13,24;3501509;730;24,34144715;14,96519722;2,344781594;3
Alvinlândia;2011;29647,84;66,04;956;139;3018;260;248;232;13,39;3501509;740;24,51954937;14,53974895;2,188204109;3
Alvinlândia;2012;34570,75;60,61;1031;157;3036;271;248;235;13,57;3501509;754;24,83530962;15,22793404;1,996376812;3
Alvinlândia;2013;39181,5;60,23;1107;165;3055;283;248;235;13,85;3501509;766;25,07364975;14,90514905;1,971522095;3
Alvinlândia;2014;40489,35;56,14;1169;172;3074;284;247;238;14,05;3501509;769;25,01626545;14,71343028;1,826284971;3
Alvinlândia;2015;;59,06;1226;186;3093;286;247;240;14,29;3501509;773;24,99191723;15,17128874;1,909473004;3
Alvinlândia;2016;;;;;3109;275;253;240;14,6;3501509;768;24,70247668;;;3
Americana;2010;7236089,94;92,31;129955;27163;210387;16004;17985;19003;12,79;3501608;52992;25,18786807;20,90185064;0,043876285;28
Americana;2011;8616510,41;85,09;137103;28399;212882;15861;17865;19116;13,13;3501608;52842;24,82220197;20,71362406;0,0399705;28
Americana;2012;8758084,1;92,54;146708;29609;215406;15715;17739;19227;13,49;3501608;52681;24,45660752;20,18226682;0,042960735;28
Americana;2013;10085142,42;95,34;155491;30764;217960;15563;17608;19329;13,85;3501608;52500;24,08698844;19,78506795;0,043741971;28
Americana;2014;10727868,54;95,72;162408;31727;220545;15406;17469;19422;14,22;3501608;52297;23,71262101;19,53536772;0,043401573;28
Americana;2015;;94,6;166462;32300;223160;15244;17325;19509;14,6;3501608;52078;23,33661947;19,4038279;0,04239111;28
Americana;2016;;;;;225183;14819;17119;19330;15,1;3501608;51268;22,76726041;;;28
